1685690427,2,43997.3,44040.4,43812.55,43790.2,43989.75,0
1685690428,2,43997.3,44040.4,43812.55,43790.2,43987.65,0
1685690429,2,43997.3,44040.4,43812.55,43790.2,43987.25,0
1685690430,2,43997.3,44040.4,43812.55,43790.2,43986.7,0
1685690431,2,43997.3,44040.4,43812.55,43790.2,43988.0,0
1685690432,2,43997.3,44040.4,43812.55,43790.2,43987.0,0
1685690433,2,43997.3,44040.4,43812.55,43790.2,43986.35,0
1685690434,2,43997.3,44040.4,43812.55,43790.2,43984.0,0
1685690435,2,43997.3,44040.4,43812.55,43790.2,43986.2,0
1685690436,2,43997.3,44040.4,43812.55,43790.2,43986.25,0
1685690437,2,43997.3,44040.4,43812.55,43790.2,43985.8,0
1685690438,2,43997.3,44040.4,43812.55,43790.2,43984.95,0
1685690439,2,43997.3,44040.4,43812.55,43790.2,43985.25,0
1685690440,2,43997.3,44040.4,43812.55,43790.2,43984.1,0
1685690441,2,43997.3,44040.4,43812.55,43790.2,43987.1,0
1685690442,2,43997.3,44040.4,43812.55,43790.2,43985.95,0
1685690443,2,43997.3,44040.4,43812.55,43790.2,43982.25,0
1685690444,2,43997.3,44040.4,43812.55,43790.2,43983.7,0
1685690445,2,43997.3,44040.4,43812.55,43790.2,43983.0,0
1685690446,2,43997.3,44040.4,43812.55,43790.2,43985.9,0
1685690447,2,43997.3,44040.4,43812.55,43790.2,43985.35,0
1685690448,2,43997.3,44040.4,43812.55,43790.2,43984.1,0
1685690449,2,43997.3,44040.4,43812.55,43790.2,43985.0,0
1685690450,2,43997.3,44040.4,43812.55,43790.2,43984.45,0
1685690451,2,43997.3,44040.4,43812.55,43790.2,43985.95,0
1685690453,2,43997.3,44040.4,43812.55,43790.2,43985.4,0
1685690454,2,43997.3,44040.4,43812.55,43790.2,43992.15,0
1685690456,2,43997.3,44040.4,43812.55,43790.2,43990.9,0
1685690457,2,43997.3,44040.4,43812.55,43790.2,43991.45,0
1685690458,2,43997.3,44040.4,43812.55,43790.2,43991.1,0
1685690459,2,43997.3,44040.4,43812.55,43790.2,43992.55,0
1685690460,2,43997.3,44040.4,43812.55,43790.2,43989.1,0
1685690461,2,43997.3,44040.4,43812.55,43790.2,43992.2,0
1685690462,2,43997.3,44040.4,43812.55,43790.2,43992.0,0
1685690463,2,43997.3,44040.4,43812.55,43790.2,43990.3,0
1685690464,2,43997.3,44040.4,43812.55,43790.2,43989.0,0
1685690465,2,43997.3,44040.4,43812.55,43790.2,43988.3,0
1685690466,2,43997.3,44040.4,43812.55,43790.2,43989.5,0
1685690468,2,43997.3,44040.4,43812.55,43790.2,43990.05,0
1685690469,2,43997.3,44040.4,43812.55,43790.2,43991.2,0
1685690471,2,43997.3,44040.4,43812.55,43790.2,43991.15,0
1685690472,2,43997.3,44040.4,43812.55,43790.2,43989.95,0
1685690473,2,43997.3,44040.4,43812.55,43790.2,43992.75,0
1685690474,2,43997.3,44040.4,43812.55,43790.2,43992.5,0
1685690475,2,43997.3,44040.4,43812.55,43790.2,43992.2,0
1685690476,2,43997.3,44040.4,43812.55,43790.2,43991.3,0
1685690477,2,43997.3,44040.4,43812.55,43790.2,43991.3,0
1685690478,2,43997.3,44040.4,43812.55,43790.2,43990.2,0
1685690479,2,43997.3,44040.4,43812.55,43790.2,43987.9,0
1685690480,2,43997.3,44040.4,43812.55,43790.2,43986.95,0
1685690481,2,43997.3,44040.4,43812.55,43790.2,43988.85,0
1685690482,2,43997.3,44040.4,43812.55,43790.2,43987.85,0
1685690483,2,43997.3,44040.4,43812.55,43790.2,43987.9,0
1685690484,2,43997.3,44040.4,43812.55,43790.2,43986.4,0
1685690485,2,43997.3,44040.4,43812.55,43790.2,43987.95,0
1685690486,2,43997.3,44040.4,43812.55,43790.2,43989.5,0
1685690487,2,43997.3,44040.4,43812.55,43790.2,43989.6,0
1685690488,2,43997.3,44040.4,43812.55,43790.2,43991.2,0
1685690489,2,43997.3,44040.4,43812.55,43790.2,43991.65,0
1685690490,2,43997.3,44040.4,43812.55,43790.2,43989.75,0
1685690491,2,43997.3,44040.4,43812.55,43790.2,43991.95,0
1685690492,2,43997.3,44040.4,43812.55,43790.2,43991.55,0
1685690493,2,43997.3,44040.4,43812.55,43790.2,43989.7,0
1685690494,2,43997.3,44040.4,43812.55,43790.2,43991.0,0
1685690495,2,43997.3,44040.4,43812.55,43790.2,43990.7,0
1685690496,2,43997.3,44040.4,43812.55,43790.2,43991.95,0
1685690497,2,43997.3,44040.4,43812.55,43790.2,43991.55,0
1685690498,2,43997.3,44040.4,43812.55,43790.2,43990.4,0
1685690499,2,43997.3,44040.4,43812.55,43790.2,43991.85,0
1685690500,2,43997.3,44040.4,43812.55,43790.2,43988.4,0
1685690501,2,43997.3,44040.4,43812.55,43790.2,43990.65,0
1685690502,2,43997.3,44040.4,43812.55,43790.2,43990.05,0
1685690503,2,43997.3,44040.4,43812.55,43790.2,43992.15,0
1685690504,2,43997.3,44040.4,43812.55,43790.2,43990.9,0
1685690505,2,43997.3,44040.4,43812.55,43790.2,43992.0,0
1685690506,2,43997.3,44040.4,43812.55,43790.2,43990.0,0
1685690507,2,43997.3,44040.4,43812.55,43790.2,43992.25,0
1685690508,2,43997.3,44040.4,43812.55,43790.2,43993.0,0
1685690509,2,43997.3,44040.4,43812.55,43790.2,43991.7,0
1685690510,2,43997.3,44040.4,43812.55,43790.2,43991.4,0
1685690511,2,43997.3,44040.4,43812.55,43790.2,43991.8,0
1685690512,2,43997.3,44040.4,43812.55,43790.2,43990.35,0
1685690513,2,43997.3,44040.4,43812.55,43790.2,43990.7,0
1685690515,2,43997.3,44040.4,43812.55,43790.2,43991.85,0
1685690516,2,43997.3,44040.4,43812.55,43790.2,43991.0,0
1685690517,2,43997.3,44040.4,43812.55,43790.2,43992.0,0
1685690518,2,43997.3,44040.4,43812.55,43790.2,43990.45,0
1685690519,2,43997.3,44040.4,43812.55,43790.2,43989.65,0
1685690520,2,43997.3,44040.4,43812.55,43790.2,43989.65,0
1685690521,2,43997.3,44040.4,43812.55,43790.2,43991.45,0
1685690522,2,43997.3,44040.4,43812.55,43790.2,43989.15,0
1685690523,2,43997.3,44040.4,43812.55,43790.2,43989.1,0
1685690525,2,43997.3,44040.4,43812.55,43790.2,43990.5,0
1685690526,2,43997.3,44040.4,43812.55,43790.2,43989.8,0
1685690527,2,43997.3,44040.4,43812.55,43790.2,43990.25,0
1685690528,2,43997.3,44040.4,43812.55,43790.2,43990.85,0
1685690529,2,43997.3,44040.4,43812.55,43790.2,43990.5,0
1685690530,2,43997.3,44040.4,43812.55,43790.2,43990.65,0
1685690531,2,43997.3,44040.4,43812.55,43790.2,43990.55,0
1685690532,2,43997.3,44040.4,43812.55,43790.2,43990.8,0
1685690533,2,43997.3,44040.4,43812.55,43790.2,43990.15,0
1685690534,2,43997.3,44040.4,43812.55,43790.2,43988.4,0
1685690535,2,43997.3,44040.4,43812.55,43790.2,43989.9,0
1685690536,2,43997.3,44040.4,43812.55,43790.2,43990.15,0
1685690537,2,43997.3,44040.4,43812.55,43790.2,43992.1,0
1685690538,2,43997.3,44040.4,43812.55,43790.2,43990.15,0
1685690539,2,43997.3,44040.4,43812.55,43790.2,43991.5,0
1685690540,2,43997.3,44040.4,43812.55,43790.2,43991.85,0
1685690541,2,43997.3,44040.4,43812.55,43790.2,43991.8,0
1685690542,2,43997.3,44040.4,43812.55,43790.2,43991.45,0
1685690543,2,43997.3,44040.4,43812.55,43790.2,43989.6,0
1685690544,2,43997.3,44040.4,43812.55,43790.2,43991.1,0
1685690545,2,43997.3,44040.4,43812.55,43790.2,43990.45,0
1685690546,2,43997.3,44040.4,43812.55,43790.2,43992.25,0
1685690547,2,43997.3,44040.4,43812.55,43790.2,43991.6,0
1685690548,2,43997.3,44040.4,43812.55,43790.2,43991.1,0
1685690552,2,43997.3,44040.4,43812.55,43790.2,43989.7,0
1685690555,2,43997.3,44040.4,43812.55,43790.2,43986.35,0
1685690556,2,43997.3,44040.4,43812.55,43790.2,43987.35,0
1685690557,2,43997.3,44040.4,43812.55,43790.2,43986.55,0
1685690558,2,43997.3,44040.4,43812.55,43790.2,43986.2,0
1685690559,2,43997.3,44040.4,43812.55,43790.2,43991.05,0
1685690561,2,43997.3,44040.4,43812.55,43790.2,43989.3,0
1685690562,2,43997.3,44040.4,43812.55,43790.2,43988.55,0
1685690563,2,43997.3,44040.4,43812.55,43790.2,43989.8,0
1685690564,2,43997.3,44040.4,43812.55,43790.2,43989.05,0
1685690565,2,43997.3,44040.4,43812.55,43790.2,43990.4,0
1685690566,2,43997.3,44040.4,43812.55,43790.2,43993.35,0
1685690567,2,43997.3,44040.4,43812.55,43790.2,43994.05,0
1685690568,2,43997.3,44040.4,43812.55,43790.2,43994.4,0
1685690569,2,43997.3,44040.4,43812.55,43790.2,43993.65,0
1685690571,2,43997.3,44040.4,43812.55,43790.2,43994.1,0
1685690572,2,43997.3,44040.4,43812.55,43790.2,43992.6,0
1685690573,2,43997.3,44040.4,43812.55,43790.2,43993.7,0
1685690574,2,43997.3,44040.4,43812.55,43790.2,43992.65,0
1685690575,2,43997.3,44040.4,43812.55,43790.2,43993.0,0
1685690576,2,43997.3,44040.4,43812.55,43790.2,43990.3,0
1685690577,2,43997.3,44040.4,43812.55,43790.2,43992.1,0
1685690578,2,43997.3,44040.4,43812.55,43790.2,43991.05,0
1685690579,2,43997.3,44040.4,43812.55,43790.2,43991.15,0
1685690580,2,43997.3,44040.4,43812.55,43790.2,43992.2,0
1685690581,2,43997.3,44040.4,43812.55,43790.2,43992.85,0
1685690582,2,43997.3,44040.4,43812.55,43790.2,43991.9,0
1685690583,2,43997.3,44040.4,43812.55,43790.2,43990.65,0
1685690584,2,43997.3,44040.4,43812.55,43790.2,43995.8,0
1685690585,2,43997.3,44040.4,43812.55,43790.2,43994.95,0
1685690586,2,43997.3,44040.4,43812.55,43790.2,43995.1,0
1685690587,2,43997.3,44040.4,43812.55,43790.2,43994.9,0
1685690588,2,43997.3,44040.4,43812.55,43790.2,43992.65,0
1685690589,2,43997.3,44040.4,43812.55,43790.2,43993.45,0
1685690590,2,43997.3,44040.4,43812.55,43790.2,43994.8,0
1685690591,2,43997.3,44040.4,43812.55,43790.2,43995.05,0
1685690592,2,43997.3,44040.4,43812.55,43790.2,43995.05,0
1685690593,2,43997.3,44040.4,43812.55,43790.2,43994.15,0
1685690594,2,43997.3,44040.4,43812.55,43790.2,43994.3,0
1685690595,2,43997.3,44040.4,43812.55,43790.2,43988.95,0
1685690596,2,43997.3,44040.4,43812.55,43790.2,43994.85,0
1685690597,2,43997.3,44040.4,43812.55,43790.2,43994.15,0
1685690598,2,43997.3,44040.4,43812.55,43790.2,43992.8,0
1685690599,2,43997.3,44040.4,43812.55,43790.2,43992.1,0
1685690600,2,43997.3,44040.4,43812.55,43790.2,43992.8,0
1685690601,2,43997.3,44040.4,43812.55,43790.2,43993.65,0
1685690602,2,43997.3,44040.4,43812.55,43790.2,43994.1,0
1685690603,2,43997.3,44040.4,43812.55,43790.2,43992.55,0
1685690604,2,43997.3,44040.4,43812.55,43790.2,43988.95,0
1685690605,2,43997.3,44040.4,43812.55,43790.2,43990.45,0
1685690606,2,43997.3,44040.4,43812.55,43790.2,43991.8,0
1685690607,2,43997.3,44040.4,43812.55,43790.2,43990.6,0
1685690608,2,43997.3,44040.4,43812.55,43790.2,43992.1,0
1685690609,2,43997.3,44040.4,43812.55,43790.2,43989.8,0
1685690610,2,43997.3,44040.4,43812.55,43790.2,43993.1,0
1685690611,2,43997.3,44040.4,43812.55,43790.2,43990.0,0
1685690612,2,43997.3,44040.4,43812.55,43790.2,43989.85,0
1685690613,2,43997.3,44040.4,43812.55,43790.2,43986.15,0
1685690615,2,43997.3,44040.4,43812.55,43790.2,43988.5,0
1685690616,2,43997.3,44040.4,43812.55,43790.2,43991.05,0
1685690617,2,43997.3,44040.4,43812.55,43790.2,43991.15,0
1685690618,2,43997.3,44040.4,43812.55,43790.2,43989.85,0
1685690619,2,43997.3,44040.4,43812.55,43790.2,43991.3,0
1685690620,2,43997.3,44040.4,43812.55,43790.2,43989.5,0
1685690621,2,43997.3,44040.4,43812.55,43790.2,43989.6,0
1685690622,2,43997.3,44040.4,43812.55,43790.2,43989.05,0
1685690623,2,43997.3,44040.4,43812.55,43790.2,43984.75,0
