,timestamp,open,high,low,close,vtt,symbol
0,1677469500,17819.6,17930.4,17787.1,17927.9,0,3
1,1677470400,17928.8,17954.15,17871.3,17924.2,0,3
2,1677471300,17924.7,17940.8,17867.85,17875.4,0,3
3,1677472200,17874.9,17882.3,17833.45,17837.7,0,3
4,1677473100,17837.8,17878.7,17833.9,17862.2,0,3
5,1677474000,17861.7,17866.85,17843.75,17861.8,0,3
6,1677474900,17860.4,17860.4,17834.4,17852.8,0,3
7,1677475800,17852.9,17937.15,17848.55,17932.0,0,3
8,1677476700,17932.0,17942.1,17892.65,17920.8,0,3
9,1677477600,17921.7,17972.65,17910.6,17960.1,0,3
10,1677478500,17958.8,17991.8,17947.1,17975.9,0,3
11,1677479400,17979.4,17981.6,17932.4,17934.5,0,3
12,1677480300,17933.8,17942.15,17920.65,17932.6,0,3
13,1677481200,17932.8,17952.35,17926.7,17935.3,0,3
14,1677482100,17936.2,17958.8,17925.35,17939.1,0,3
15,1677483000,17938.7,17957.0,17906.7,17908.6,0,3
16,1677483900,17907.0,17942.65,17906.65,17919.2,0,3
17,1677484800,17918.3,17953.4,17909.65,17940.6,0,3
18,1677485700,17940.1,17971.55,17927.75,17956.9,0,3
19,1677486600,17956.7,17994.8,17956.15,17963.7,0,3
20,1677487500,17964.4,17978.6,17937.15,17956.3,0,3
21,1677488400,17956.0,17967.6,17943.65,17949.3,0,3
22,1677489300,17951.2,17966.95,17927.9,17966.9,0,3
23,1677490200,17966.6,18015.4,17953.85,18012.4,0,3
24,1677491100,18012.1,18035.5,17996.1,18032.4,0,3
25,1677555900,17969.7,18056.1,17962.1,18015.1,0,3
26,1677556800,18014.6,18042.75,18000.95,18013.7,0,3
27,1677557700,18012.8,18015.8,17982.35,18009.8,0,3
28,1677558600,18011.9,18020.4,17987.25,18005.4,0,3
29,1677559500,18006.9,18042.45,17989.75,18039.9,0,3
30,1677560400,18036.9,18059.85,18008.35,18008.3,0,3
31,1677561300,18005.4,18027.6,17992.25,18025.3,0,3
32,1677562200,18023.9,18037.1,18010.0,18018.2,0,3
33,1677563100,18017.3,18030.4,18000.35,18004.4,0,3
34,1677564000,18004.4,18018.4,17987.7,17988.0,0,3
35,1677564900,17987.4,18033.0,17987.4,17996.3,0,3
36,1677565800,17995.4,18016.25,17990.3,18013.8,0,3
37,1677566700,18013.7,18033.7,17997.15,18026.6,0,3
38,1677567600,18027.3,18031.0,17978.5,17979.3,0,3
39,1677568500,17980.2,18007.9,17980.15,17996.7,0,3
40,1677569400,17997.2,18028.05,17992.85,17997.7,0,3
41,1677570300,17997.7,18025.8,17984.5,17993.7,0,3
42,1677571200,17993.3,18020.0,17982.9,17987.2,0,3
43,1677572100,17986.2,18004.1,17966.15,17966.2,0,3
44,1677573000,17965.1,17972.25,17910.7,17911.8,0,3
45,1677573900,17911.8,17965.65,17909.45,17957.6,0,3
46,1677574800,17956.3,17971.15,17923.0,17932.0,0,3
47,1677575700,17931.0,17985.3,17924.25,17985.0,0,3
48,1677576600,17986.5,18011.15,17968.7,17990.4,0,3
49,1677577500,17990.2,18012.6,17977.9,18003.8,0,3
50,1677642300,18083.5,18096.05,18037.95,18050.7,0,3
51,1677643200,18052.1,18085.85,18039.25,18069.1,0,3
52,1677644100,18069.3,18104.9,18054.9,18070.0,0,3
53,1677645000,18071.3,18108.8,18071.25,18080.5,0,3
54,1677645900,18080.2,18107.6,18066.9,18104.4,0,3
55,1677646800,18103.6,18111.05,18080.7,18102.2,0,3
56,1677647700,18102.2,18104.55,18087.0,18093.1,0,3
57,1677648600,18093.2,18106.5,18073.2,18106.5,0,3
58,1677649500,18107.8,18121.3,18101.95,18109.6,0,3
59,1677650400,18112.1,18136.1,18096.9,18127.9,0,3
60,1677651300,18127.4,18128.7,18113.65,18119.8,0,3
61,1677652200,18120.1,18123.55,18082.05,18082.8,0,3
62,1677653100,18082.2,18095.65,18059.05,18091.3,0,3
63,1677654000,18091.3,18098.35,18064.45,18090.4,0,3
64,1677654900,18091.2,18098.2,18085.6,18088.7,0,3
65,1677655800,18088.3,18090.5,18077.1,18080.3,0,3
66,1677656700,18080.7,18088.45,18058.95,18087.2,0,3
67,1677657600,18087.3,18094.35,18077.05,18093.3,0,3
68,1677658500,18092.8,18119.65,18073.5,18085.6,0,3
69,1677659400,18085.5,18111.35,18084.7,18105.3,0,3
70,1677660300,18105.1,18108.05,18090.35,18102.8,0,3
71,1677661200,18103.2,18119.95,18099.55,18118.6,0,3
72,1677662100,18118.6,18120.5,18101.5,18105.1,0,3
73,1677663000,18105.3,18111.25,18086.65,18097.1,0,3
74,1677663900,18097.0,18109.15,18093.35,18103.8,0,3
75,1677728700,18070.2,18144.15,18052.25,18060.9,0,3
76,1677729600,18058.4,18071.2,18039.8,18058.3,0,3
77,1677730500,18058.8,18068.0,18030.1,18034.6,0,3
78,1677731400,18033.7,18071.1,18015.0,18037.8,0,3
79,1677732300,18038.8,18055.0,18026.05,18041.9,0,3
80,1677733200,18041.8,18065.65,18041.85,18058.6,0,3
81,1677734100,18059.5,18064.85,18028.4,18041.6,0,3
82,1677735000,18043.7,18056.5,18023.15,18045.0,0,3
83,1677735900,18045.4,18051.85,18015.0,18034.8,0,3
84,1677736800,18035.4,18041.55,18029.25,18036.5,0,3
85,1677737700,18035.4,18040.95,18030.7,18038.0,0,3
86,1677738600,18036.7,18066.15,18036.2,18044.1,0,3
87,1677739500,18044.8,18050.8,18020.9,18026.3,0,3
88,1677740400,18027.7,18034.25,18022.2,18028.6,0,3
89,1677741300,18027.8,18040.5,18015.75,18020.2,0,3
90,1677742200,18019.4,18037.2,17996.1,17998.8,0,3
91,1677743100,17998.6,18022.8,17991.25,18000.0,0,3
92,1677744000,17998.1,18005.2,17956.95,17958.9,0,3
93,1677744900,17958.6,17970.2,17955.45,17964.3,0,3
94,1677745800,17963.8,17971.25,17940.0,17964.7,0,3
95,1677746700,17963.3,17975.5,17950.25,17972.8,0,3
96,1677747600,17973.9,17986.6,17952.35,17960.3,0,3
97,1677748500,17960.7,17966.45,17939.1,17954.7,0,3
98,1677749400,17955.7,17964.65,17941.2,17954.3,0,3
99,1677750300,17954.7,17955.4,17920.4,17934.9,0,3
100,1677815100,18070.3,18081.1,18024.25,18071.9,0,3
101,1677816000,18070.9,18098.0,18048.8,18086.0,0,3
102,1677816900,18086.4,18151.0,18085.9,18137.4,0,3
103,1677817800,18137.1,18183.75,18116.25,18182.6,0,3
104,1677818700,18183.6,18213.65,18171.8,18212.1,0,3
105,1677819600,18209.8,18222.5,18194.6,18220.4,0,3
106,1677820500,18219.8,18278.35,18218.55,18260.2,0,3
107,1677821400,18260.6,18283.7,18242.65,18264.4,0,3
108,1677822300,18262.3,18290.2,18244.9,18272.1,0,3
109,1677823200,18272.6,18296.35,18271.15,18294.8,0,3
110,1677824100,18294.8,18298.6,18270.1,18279.2,0,3
111,1677825000,18277.6,18294.1,18276.15,18280.8,0,3
112,1677825900,18281.5,18288.4,18267.6,18268.5,0,3
113,1677826800,18268.3,18276.95,18233.4,18240.9,0,3
114,1677827700,18241.4,18255.45,18236.0,18248.8,0,3
115,1677828600,18248.6,18257.15,18238.2,18255.8,0,3
116,1677829500,18254.8,18281.45,18254.55,18273.2,0,3
117,1677830400,18273.4,18295.5,18272.65,18294.8,0,3
118,1677831300,18295.2,18303.45,18284.1,18285.3,0,3
119,1677832200,18284.8,18308.4,18283.3,18301.2,0,3
120,1677833100,18302.0,18322.8,18301.2,18315.5,0,3
121,1677834000,18315.2,18318.2,18297.1,18300.2,0,3
122,1677834900,18298.8,18317.3,18292.05,18299.6,0,3
123,1677835800,18298.8,18298.8,18255.55,18260.8,0,3
124,1677836700,18261.6,18268.1,18250.55,18258.7,0,3
125,1678074300,18336.3,18411.85,18320.2,18409.0,0,3
126,1678075200,18410.6,18430.25,18397.15,18427.2,0,3
127,1678076100,18426.3,18456.45,18418.55,18446.0,0,3
128,1678077000,18445.9,18457.55,18423.65,18451.3,0,3
129,1678077900,18451.6,18466.2,18438.2,18442.1,0,3
130,1678078800,18440.3,18455.2,18428.35,18438.8,0,3
131,1678079700,18438.7,18458.1,18431.7,18440.2,0,3
132,1678080600,18440.6,18456.3,18398.8,18423.3,0,3
133,1678081500,18423.9,18423.95,18367.3,18385.4,0,3
134,1678082400,18384.7,18409.55,18380.3,18399.8,0,3
135,1678083300,18399.1,18418.85,18382.1,18418.1,0,3
136,1678084200,18418.8,18421.45,18377.15,18402.7,0,3
137,1678085100,18402.4,18417.15,18379.85,18393.8,0,3
138,1678086000,18393.2,18406.55,18377.7,18392.2,0,3
139,1678086900,18392.3,18400.15,18365.3,18400.2,0,3
140,1678087800,18400.1,18414.7,18377.9,18409.6,0,3
141,1678088700,18409.0,18409.0,18377.2,18383.6,0,3
142,1678089600,18383.0,18383.0,18348.0,18357.1,0,3
